season,week,game_id,team,player_id,qb_rush_tds,off_tds
2025,11,2025_11_CIN_PIT,PIT,00-0023459,0,2
2025,11,2025_11_DAL_LV,DAL,00-0033077,0,4
2025,11,2025_11_DAL_LV,LV,00-0030565,0,1
2025,11,2025_11_DET_PHI,DET,00-0033106,0,1
2025,11,2025_11_DET_PHI,PHI,00-0036389,1,1
2025,11,2025_11_GB_NYG,GB,00-0036264,0,4
2025,11,2025_11_GB_NYG,NYG,00-0031503,1,3
2025,11,2025_11_HOU_TEN,HOU,00-0036898,0,1
2025,11,2025_11_HOU_TEN,TEN,00-0040676,0,1
2025,11,2025_11_KC_DEN,DEN,00-0039732,0,1
2025,11,2025_11_KC_DEN,KC,00-0033873,0,2
2025,11,2025_11_LAC_JAX,JAX,00-0036971,1,5
2025,11,2025_11_LAC_JAX,LAC,00-0036355,0,0
2025,11,2025_11_NYJ_NE,NE,00-0039851,0,3
2025,11,2025_11_NYJ_NE,NYJ,00-0036945,1,2
2025,11,2025_11_SEA_LA,LA,00-0026498,0,3
2025,11,2025_11_SEA_LA,SEA,00-0034869,0,1
2025,11,2025_11_SF_ARI,ARI,00-0033119,0,3
2025,11,2025_11_SF_ARI,SF,00-0037834,0,5
2025,11,2025_11_TB_BUF,BUF,00-0034857,3,6
2025,11,2025_11_TB_BUF,TB,00-0034855,1,4
2025,11,2025_11_WAS_MIA,MIA,00-0036212,0,1
2025,11,2025_11_WAS_MIA,WAS,00-0032268,0,1
2025,12,2025_12_ATL_NO,ATL,00-0029604,0,2
2025,12,2025_12_ATL_NO,NO,00-0040743,0,0
2025,12,2025_12_BUF_HOU,BUF,00-0034857,0,1
2025,12,2025_12_BUF_HOU,HOU,00-0036898,0,2
2025,12,2025_12_CAR_SF,CAR,00-0039150,0,1
2025,12,2025_12_CAR_SF,SF,00-0037834,0,2
2025,12,2025_12_CLE_LV,CLE,00-0040668,0,3
2025,12,2025_12_CLE_LV,LV,00-0030565,0,1
2025,12,2025_12_IND_KC,IND,00-0035710,0,2
2025,12,2025_12_IND_KC,KC,00-0033873,0,1
2025,12,2025_12_JAX_ARI,ARI,00-0033119,0,2
2025,12,2025_12_JAX_ARI,JAX,00-0036971,0,3
2025,12,2025_12_MIN_GB,GB,00-0036264,0,2
2025,12,2025_12_MIN_GB,MIN,00-0039923,0,0
2025,12,2025_12_NE_CIN,CIN,00-0026158,0,1
2025,12,2025_12_NE_CIN,NE,00-0039851,0,1
2025,12,2025_12_NYG_DET,DET,00-0033106,0,4
2025,12,2025_12_NYG_DET,NYG,00-0031503,0,3
2025,12,2025_12_NYJ_BAL,BAL,00-0034796,0,2
2025,12,2025_12_NYJ_BAL,NYJ,00-0028118,0,1
2025,12,2025_12_PHI_DAL,DAL,00-0033077,1,3
2025,12,2025_12_PHI_DAL,PHI,00-0036389,2,3
2025,12,2025_12_PIT_CHI,CHI,00-0039918,0,4
2025,12,2025_12_PIT_CHI,PIT,00-0034771,0,3
2025,12,2025_12_SEA_TEN,SEA,00-0034869,0,3
2025,12,2025_12_SEA_TEN,TEN,00-0040676,1,2
2025,12,2025_12_TB_LA,LA,00-0026498,0,3
2025,12,2025_12_TB_LA,TB,00-0034855,0,1
2025,13,2025_13_ARI_TB,ARI,00-0033119,0,2
2025,13,2025_13_ARI_TB,TB,00-0034855,0,2
2025,13,2025_13_ATL_NYJ,ATL,00-0029604,0,3
2025,13,2025_13_ATL_NYJ,NYJ,00-0028118,1,3
2025,13,2025_13_BUF_PIT,BUF,00-0034857,1,2
2025,13,2025_13_BUF_PIT,PIT,00-0023459,0,1
2025,13,2025_13_CHI_PHI,CHI,00-0039918,0,3
2025,13,2025_13_CHI_PHI,PHI,00-0036389,0,2
2025,13,2025_13_CIN_BAL,BAL,00-0034796,0,2
2025,13,2025_13_CIN_BAL,CIN,00-0036442,0,2
2025,13,2025_13_DEN_WAS,DEN,00-0039732,0,3
2025,13,2025_13_DEN_WAS,WAS,00-0032268,0,3
2025,13,2025_13_GB_DET,DET,00-0033106,0,3
2025,13,2025_13_GB_DET,GB,00-0036264,0,4
2025,13,2025_13_HOU_IND,HOU,00-0039163,0,2
2025,13,2025_13_HOU_IND,IND,00-0035710,0,2
2025,13,2025_13_JAX_TEN,JAX,00-0036971,0,3
2025,13,2025_13_JAX_TEN,TEN,00-0040676,0,0
2025,13,2025_13_KC_DAL,DAL,00-0033077,0,3
2025,13,2025_13_KC_DAL,KC,00-0033873,0,4
2025,13,2025_13_LA_CAR,CAR,00-0039150,0,3
2025,13,2025_13_LA_CAR,LA,00-0026498,0,4
2025,13,2025_13_LV_LAC,LAC,00-0036355,0,4
2025,13,2025_13_LV_LAC,LV,00-0030565,0,2
2025,13,2025_13_MIN_SEA,MIN,00-0040494,0,0
2025,13,2025_13_MIN_SEA,SEA,00-0034869,0,1
2025,13,2025_13_NO_MIA,MIA,00-0036212,0,1
2025,13,2025_13_NO_MIA,NO,00-0040743,0,2
2025,13,2025_13_NYG_NE,NE,00-0039851,0,2
2025,13,2025_13_NYG_NE,NYG,00-0040691,0,2
2025,13,2025_13_SF_CLE,CLE,00-0040668,0,1
2025,13,2025_13_SF_CLE,SF,00-0037834,1,3
2025,14,2025_14_CHI_GB,CHI,00-0039918,0,2
2025,14,2025_14_CHI_GB,GB,00-0036264,0,4
2025,14,2025_14_CIN_BUF,BUF,00-0034857,1,4
2025,14,2025_14_CIN_BUF,CIN,00-0036442,0,5
2025,14,2025_14_DAL_DET,DAL,00-0033077,0,2
2025,14,2025_14_DAL_DET,DET,00-0033106,0,5
2025,14,2025_14_DEN_LV,DEN,00-0039732,1,2
2025,14,2025_14_DEN_LV,LV,00-0030565,0,2
2025,14,2025_14_HOU_KC,HOU,00-0039163,0,2
2025,14,2025_14_HOU_KC,KC,00-0033873,0,1
2025,14,2025_14_IND_JAX,IND,00-0040206,1,2
2025,14,2025_14_IND_JAX,JAX,00-0036971,0,4
2025,14,2025_14_LA_ARI,ARI,00-0033119,0,2
2025,14,2025_14_LA_ARI,LA,00-0026498,0,6
2025,14,2025_14_MIA_NYJ,MIA,00-0036212,0,4
2025,14,2025_14_MIA_NYJ,NYJ,00-0040398,0,0
2025,14,2025_14_NO_TB,NO,00-0040743,2,3
2025,14,2025_14_NO_TB,TB,00-0034855,0,2
2025,14,2025_14_PHI_LAC,LAC,00-0036355,0,1
2025,14,2025_14_PHI_LAC,PHI,00-0036389,0,1
2025,14,2025_14_PIT_BAL,BAL,00-0034796,1,2
2025,14,2025_14_PIT_BAL,PIT,00-0023459,1,3
2025,14,2025_14_SEA_ATL,ATL,00-0029604,0,0
2025,14,2025_14_SEA_ATL,SEA,00-0034869,0,3
2025,14,2025_14_TEN_CLE,CLE,00-0040668,1,4
2025,14,2025_14_TEN_CLE,TEN,00-0040676,0,4
2025,14,2025_14_WAS_MIN,MIN,00-0039923,0,4
2025,14,2025_14_WAS_MIN,WAS,00-0039910,0,0
2025,15,2025_15_ARI_HOU,ARI,00-0033119,0,3
2025,15,2025_15_ARI_HOU,HOU,00-0039163,0,3
2025,15,2025_15_ATL_TB,ATL,00-0029604,0,4
2025,15,2025_15_ATL_TB,TB,00-0034855,0,3
2025,15,2025_15_BAL_CIN,BAL,00-0034796,0,2
2025,15,2025_15_BAL_CIN,CIN,00-0036442,0,0
2025,15,2025_15_BUF_NE,BUF,00-0034857,0,5
2025,15,2025_15_BUF_NE,NE,00-0039851,2,4
2025,15,2025_15_CAR_NO,CAR,00-0039150,0,2
2025,15,2025_15_CAR_NO,NO,00-0040743,0,2
2025,15,2025_15_CLE_CHI,CHI,00-0039918,0,4
2025,15,2025_15_CLE_CHI,CLE,00-0040668,0,0
2025,15,2025_15_DET_LA,DET,00-0033106,0,4
2025,15,2025_15_DET_LA,LA,00-0026498,0,5
2025,15,2025_15_GB_DEN,DEN,00-0039732,0,5
2025,15,2025_15_GB_DEN,GB,00-0036264,0,2
2025,15,2025_15_IND_SEA,IND,00-0022942,0,1
2025,15,2025_15_IND_SEA,SEA,00-0034869,0,0
2025,15,2025_15_LAC_KC,KC,00-0033873,1,1
2025,15,2025_15_LAC_KC,LAC,00-0036355,0,1
2025,15,2025_15_LV_PHI,LV,00-0038102,0,0
2025,15,2025_15_LV_PHI,PHI,00-0036389,0,4
2025,15,2025_15_MIA_PIT,MIA,00-0036212,0,2
2025,15,2025_15_MIA_PIT,PIT,00-0023459,0,4
2025,15,2025_15_MIN_DAL,DAL,00-0033077,0,2
2025,15,2025_15_MIN_DAL,MIN,00-0039923,1,4
2025,15,2025_15_NYJ_JAX,JAX,00-0036971,1,6
2025,15,2025_15_NYJ_JAX,NYJ,00-0040398,0,2
2025,15,2025_15_TEN_SF,SF,00-0037834,0,4
2025,15,2025_15_TEN_SF,TEN,00-0040676,0,3
2025,15,2025_15_WAS_NYG,NYG,00-0040691,0,3
2025,15,2025_15_WAS_NYG,WAS,00-0032268,0,2
2025,16,2025_16_ATL_ARI,ARI,00-0033119,0,1
2025,16,2025_16_ATL_ARI,ATL,00-0029604,1,3
2025,16,2025_16_BUF_CLE,BUF,00-0034857,0,3
2025,16,2025_16_BUF_CLE,CLE,00-0040668,0,2
2025,16,2025_16_CIN_MIA,CIN,00-0036442,0,6
2025,16,2025_16_CIN_MIA,MIA,00-0040234,0,3
2025,16,2025_16_GB_CHI,CHI,00-0039918,0,2
2025,16,2025_16_GB_CHI,GB,00-0038128,0,1
2025,16,2025_16_JAX_DEN,DEN,00-0039732,0,2
2025,16,2025_16_JAX_DEN,JAX,00-0036971,1,4
2025,16,2025_16_KC_TEN,KC,00-0037324,0,0
2025,16,2025_16_KC_TEN,TEN,00-0040676,0,3
2025,16,2025_16_LAC_DAL,DAL,00-0033077,0,2
2025,16,2025_16_LAC_DAL,LAC,00-0036355,1,4
2025,16,2025_16_LA_SEA,LA,00-0026498,0,4
2025,16,2025_16_LA_SEA,SEA,00-0034869,0,4
2025,16,2025_16_LV_HOU,HOU,00-0039163,0,1
2025,16,2025_16_LV_HOU,LV,00-0030565,0,3
2025,16,2025_16_MIN_NYG,MIN,00-0039923,1,1
2025,16,2025_16_MIN_NYG,NYG,00-0040691,0,0
2025,16,2025_16_NE_BAL,BAL,00-0034796,0,3
2025,16,2025_16_NE_BAL,NE,00-0039851,0,3
2025,16,2025_16_NYJ_NO,NO,00-0040743,0,2
2025,16,2025_16_NYJ_NO,NYJ,00-0040398,0,0
2025,16,2025_16_PHI_WAS,PHI,00-0036389,0,4
2025,16,2025_16_PHI_WAS,WAS,00-0032268,0,2
2025,16,2025_16_PIT_DET,DET,00-0033106,0,3
2025,16,2025_16_PIT_DET,PIT,00-0023459,0,3
2025,16,2025_16_SF_IND,IND,00-0022942,0,3
2025,16,2025_16_SF_IND,SF,00-0037834,0,5
2025,16,2025_16_TB_CAR,CAR,00-0039150,0,2
2025,16,2025_16_TB_CAR,TB,00-0034855,0,2
2025,17,2025_17_ARI_CIN,ARI,00-0033119,0,2
2025,17,2025_17_ARI_CIN,CIN,00-0036442,0,5
2025,17,2025_17_BAL_GB,BAL,00-0035993,0,5
2025,17,2025_17_BAL_GB,GB,00-0038128,2,3
2025,17,2025_17_CHI_SF,CHI,00-0039918,0,4
2025,17,2025_17_CHI_SF,SF,00-0037834,2,6
2025,17,2025_17_DAL_WAS,DAL,00-0033077,0,3
2025,17,2025_17_DAL_WAS,WAS,00-0026300,0,2
2025,17,2025_17_DEN_KC,DEN,00-0039732,1,2
2025,17,2025_17_DEN_KC,KC,00-0037324,0,1
2025,17,2025_17_DET_MIN,DET,00-0033106,0,1
2025,17,2025_17_DET_MIN,MIN,00-0040494,0,2
2025,17,2025_17_HOU_LAC,HOU,00-0039163,0,2
2025,17,2025_17_HOU_LAC,LAC,00-0036355,0,2
2025,17,2025_17_JAX_IND,IND,00-0022942,0,2
2025,17,2025_17_JAX_IND,JAX,00-0036971,2,2
2025,17,2025_17_LA_ATL,ATL,00-0029604,0,2
2025,17,2025_17_LA_ATL,LA,00-0026498,0,2
2025,17,2025_17_NE_NYJ,NE,00-0039851,0,6
2025,17,2025_17_NE_NYJ,NYJ,00-0040398,0,1
2025,17,2025_17_NO_TEN,NO,00-0040743,0,3
2025,17,2025_17_NO_TEN,TEN,00-0040676,0,2
2025,17,2025_17_NYG_LV,LV,00-0030565,0,1
2025,17,2025_17_NYG_LV,NYG,00-0040691,2,3
2025,17,2025_17_PHI_BUF,BUF,00-0034857,2,2
2025,17,2025_17_PHI_BUF,PHI,00-0036389,0,1
2025,17,2025_17_PIT_CLE,CLE,00-0040668,0,1
2025,17,2025_17_PIT_CLE,PIT,00-0023459,0,0
2025,17,2025_17_SEA_CAR,CAR,00-0039150,1,1
2025,17,2025_17_SEA_CAR,SEA,00-0034869,0,3
2025,17,2025_17_TB_MIA,MIA,00-0040234,0,2
2025,17,2025_17_TB_MIA,TB,00-0034855,0,2
2025,18,2025_18_ARI_LA,ARI,00-0033119,0,2
2025,18,2025_18_ARI_LA,LA,00-0026498,0,4
2025,18,2025_18_BAL_PIT,BAL,00-0034796,0,3
2025,18,2025_18_BAL_PIT,PIT,00-0023459,0,3
2025,18,2025_18_CAR_TB,CAR,00-0039150,0,2
2025,18,2025_18_CAR_TB,TB,00-0034855,0,1
2025,18,2025_18_CLE_CIN,CIN,00-0036442,0,3
2025,18,2025_18_CLE_CIN,CLE,00-0040668,0,0
2025,18,2025_18_DAL_NYG,DAL,00-0039398,0,2
2025,18,2025_18_DAL_NYG,NYG,00-0040691,0,3
2025,18,2025_18_DET_CHI,CHI,00-0039918,0,2
2025,18,2025_18_DET_CHI,DET,00-0033106,0,1
2025,18,2025_18_GB_MIN,GB,00-0038582,0,0
2025,18,2025_18_GB_MIN,MIN,00-0039923,0,1
2025,18,2025_18_IND_HOU,HOU,00-0039163,1,2
2025,18,2025_18_IND_HOU,IND,00-0040206,1,3
2025,18,2025_18_KC_LV,KC,00-0037324,0,0
2025,18,2025_18_KC_LV,LV,00-0038579,0,0
2025,18,2025_18_LAC_DEN,DEN,00-0039732,0,0
2025,18,2025_18_LAC_DEN,LAC,00-0037012,0,0
2025,18,2025_18_MIA_NE,MIA,00-0040234,0,1
2025,18,2025_18_MIA_NE,NE,00-0039851,0,5
2025,18,2025_18_NO_ATL,ATL,00-0029604,0,1
2025,18,2025_18_NO_ATL,NO,00-0040743,1,2
2025,18,2025_18_NYJ_BUF,BUF,00-0033869,0,5
2025,18,2025_18_NYJ_BUF,NYJ,00-0040398,0,1
2025,18,2025_18_SEA_SF,SEA,00-0034869,0,1
2025,18,2025_18_SEA_SF,SF,00-0037834,0,0
2025,18,2025_18_TEN_JAX,JAX,00-0036971,0,4
2025,18,2025_18_TEN_JAX,TEN,00-0032434,0,1
2025,18,2025_18_WAS_PHI,PHI,00-0038400,0,2
2025,18,2025_18_WAS_PHI,WAS,00-0026300,1,3
